"root","ruid","session","maxdiam","rightcens","co2treat","ntreat","agedays","ageyears","sessdead"
4.1,"5-50-7-4.1-55",55,0.000269461077844311,FALSE,"AMBIENT",1,159,0.435318275154004,55
5.1,"5-50-7-5.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-50-8-1-104",104,0.00126315789473684,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-50-8-2-101",101,0.000289473684210526,FALSE,"AMBIENT",1,1247,3.41409993155373,101
1,"5-50-9-1-104",104,0.000973684210526316,TRUE,"AMBIENT",1,1453,3.97809719370294,NA
1.1,"5-50-9-1.1-19",19,0.000419161676646707,FALSE,"AMBIENT",1,550,1.50581793292266,19
2,"5-50-9-2-96",96,0.000394736842105263,FALSE,"AMBIENT",1,1221,3.3429158110883,96
2.1,"5-50-9-2.1-61",61,0.000508982035928144,TRUE,"AMBIENT",1,1997,5.46748802190281,NA
3,"5-50-9-3-85",85,0.000263157894736842,FALSE,"AMBIENT",1,871,2.38466803559206,85
3.1,"5-50-9-3.1-43",43,0.000329341317365269,FALSE,"AMBIENT",1,1166,3.19233401779603,43
4,"5-50-9-4-78",78,0.000342105263157895,FALSE,"AMBIENT",1,641,1.75496235455168,78
4.1,"5-50-9-4.1-61",61,0.000269461077844311,TRUE,"AMBIENT",1,1935,5.29774127310062,NA
5.1,"5-50-9-5.1-46",46,0.000329341317365269,FALSE,"AMBIENT",1,1312,3.59206023271732,46
6.1,"5-50-9-6.1-61",61,0.00062874251497006,TRUE,"AMBIENT",1,1217,3.33196440793977,NA
7.1,"5-50-9-7.1-61",61,0.000898203592814371,TRUE,"AMBIENT",1,76,0.20807665982204,NA
8.1,"5-50-9-8.1-61",61,0.000359281437125748,TRUE,"AMBIENT",1,76,0.20807665982204,NA
9.1,"5-50-9-9.1-61",61,0.000389221556886228,TRUE,"AMBIENT",1,76,0.20807665982204,NA
10.1,"5-50-9-10.1-61",61,0.000269461077844311,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-50-10-1-70",70,0.000263157894736842,FALSE,"AMBIENT",1,302,0.826830937713895,70
2,"5-50-10-2-67",67,0.000289473684210526,FALSE,"AMBIENT",1,173,0.473648186173854,67
3,"5-50-10-3-104",104,0.000315789473684211,TRUE,"AMBIENT",1,906,2.48049281314168,NA
4,"5-50-10-4-104",104,0.000342105263157895,TRUE,"AMBIENT",1,436,1.1937029431896,NA
5,"5-50-10-5-104",104,0.000421052631578947,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1,"5-50-11-1-75",75,0.000289473684210526,FALSE,"AMBIENT",1,576,1.57700205338809,75
1.1,"5-50-11-1.1-10",10,0.00143712574850299,FALSE,"AMBIENT",1,308,0.843258042436687,10
2,"5-50-11-2-68",68,0.000263157894736842,FALSE,"AMBIENT",1,353,0.966461327857632,68
2.1,"5-50-11-2.1-45",45,0.000658682634730539,FALSE,"AMBIENT",1,1522,4.16700889801506,45
3,"5-50-11-3-104",104,0.000315789473684211,TRUE,"AMBIENT",1,1057,2.89390828199863,NA
3.1,"5-50-11-3.1-61",61,0.00062874251497006,TRUE,"AMBIENT",1,2173,5.94934976043806,NA
4,"5-50-11-4-102",102,0.000342105263157895,FALSE,"AMBIENT",1,692,1.89459274469541,102
4.1,"5-50-11-4.1-24",24,0.000568862275449102,FALSE,"AMBIENT",1,773,2.11635865845311,24
5,"5-50-11-5-104",104,0.000315789473684211,TRUE,"AMBIENT",1,751,2.05612594113621,NA
5.1,"5-50-11-5.1-29",29,0.000329341317365269,FALSE,"AMBIENT",1,689,1.88637919233402,29
6,"5-50-11-6-103",103,0.000263157894736842,FALSE,"AMBIENT",1,407,1.11430527036277,103
6.1,"5-50-11-6.1-26",26,0.00029940119760479,FALSE,"AMBIENT",1,209,0.572210814510609,26
7.1,"5-50-11-7.1-61",61,0.000359281437125748,TRUE,"AMBIENT",1,76,0.20807665982204,NA
8.1,"5-50-11-8.1-61",61,0.000359281437125748,TRUE,"AMBIENT",1,76,0.20807665982204,NA
9.1,"5-50-11-9.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-50-12-1-104",104,0.000552631578947368,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-50-12-2-104",104,0.000289473684210526,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
3,"5-50-12-3-70",70,0.000447368421052632,FALSE,"AMBIENT",1,302,0.826830937713895,70
1.1,"5-50-13-1.1-52",52,0.00029940119760479,FALSE,"AMBIENT",1,776,2.12457221081451,52
2.1,"5-50-13-2.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,393,1.07597535934292,NA
3.1,"5-50-13-3.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-50-14-1-86",86,0.000631578947368421,FALSE,"AMBIENT",1,104,0.284736481861739,86
1.1,"5-50-15-1.1-12",12,0.000598802395209581,FALSE,"AMBIENT",1,129,0.353182751540041,12
2.1,"5-50-15-2.1-12",12,0.000508982035928144,FALSE,"AMBIENT",1,129,0.353182751540041,12
3.1,"5-50-15-3.1-61",61,0.000598802395209581,TRUE,"AMBIENT",1,168,0.459958932238193,NA
1,"5-50-16-1-76",76,0.000289473684210526,FALSE,"AMBIENT",1,481,1.31690622861054,76
2,"5-50-16-2-78",78,0.000368421052631579,FALSE,"AMBIENT",1,515,1.40999315537303,78
3,"5-50-16-3-80",80,0.000342105263157895,FALSE,"AMBIENT",1,189,0.517453798767967,80
1.1,"5-50-17-1.1-9",9,0.000479041916167665,FALSE,"AMBIENT",1,156,0.427104722792608,9
1,"5-50-18-1-71",71,0.000447368421052632,FALSE,"AMBIENT",1,103,0.281998631074606,71
1,"5-50-19-1-104",104,0.000894736842105263,TRUE,"AMBIENT",1,1453,3.97809719370294,NA
1.1,"5-50-19-1.1-4",4,0.000479041916167665,FALSE,"AMBIENT",1,118,0.323066392881588,4
2,"5-50-19-2-86",86,0.000342105263157895,FALSE,"AMBIENT",1,906,2.48049281314168,86
1,"5-50-20-1-80",80,0.000315789473684211,FALSE,"AMBIENT",1,576,1.57700205338809,80
2,"5-50-20-2-104",104,0.000684210526315789,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1.1,"5-50-21-1.1-60",60,0.00092814371257485,TRUE,"AMBIENT",1,37,0.101300479123888,NA
1,"5-50-22-1-87",87,0.00171052631578947,FALSE,"AMBIENT",1,809,2.21492128678987,87
1.1,"5-50-23-1.1-12",12,0.000329341317365269,FALSE,"AMBIENT",1,59,0.161533196440794,12
2.1,"5-50-23-2.1-12",12,0.000389221556886228,FALSE,"AMBIENT",1,28,0.0766598220396988,12
1,"5-50-24-1-104",104,0.000447368421052632,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-50-24-2-71",71,0.000289473684210526,FALSE,"AMBIENT",1,330,0.903490759753593,71
3,"5-50-24-3-71",71,0.000263157894736842,FALSE,"AMBIENT",1,330,0.903490759753593,71
4,"5-50-24-4-74",74,0.000236842105263158,FALSE,"AMBIENT",1,421,1.15263518138261,74
1,"5-50-25-1-104",104,0.000394736842105263,TRUE,"AMBIENT",1,1453,3.97809719370294,NA
1.1,"5-50-25-1.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,1865,5.10609171800137,NA
2.1,"5-50-25-2.1-61",61,0.00029940119760479,TRUE,"AMBIENT",1,1546,4.23271731690623,NA
3.1,"5-50-25-3.1-61",61,0.00029940119760479,TRUE,"AMBIENT",1,1546,4.23271731690623,NA
4.1,"5-50-25-4.1-61",61,0.000359281437125748,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-50-27-1-104",104,0.000342105263157895,TRUE,"AMBIENT",1,1377,3.7700205338809,NA
1,"5-50-28-1-97",97,0.000605263157894737,FALSE,"AMBIENT",1,252,0.68993839835729,97
1.1,"5-50-29-1.1-18",18,0.000329341317365269,FALSE,"AMBIENT",1,213,0.583162217659138,18
1,"5-50-30-1-74",74,0.000342105263157895,FALSE,"AMBIENT",1,421,1.15263518138261,74
2,"5-50-30-2-87",87,0.000368421052631579,FALSE,"AMBIENT",1,809,2.21492128678987,87
1,"5-50-31-1-89",89,0.000578947368421053,FALSE,"AMBIENT",1,915,2.50513347022587,89
1.1,"5-50-33-1.1-11",11,0.000568862275449102,FALSE,"AMBIENT",1,339,0.928131416837782,11
1.1,"5-51-1-1.1-3",3,0.000958083832335329,FALSE,"AMBIENT",1,77,0.210814510609172,3
2.1,"5-51-1-2.1-25",25,0.00029940119760479,FALSE,"AMBIENT",1,35,0.0958247775496235,25
1,"5-51-2-1-104",104,0.000289473684210526,TRUE,"AMBIENT",1,355,0.971937029431896,NA
1.1,"5-51-3-1.1-10",10,0.000359281437125748,FALSE,"AMBIENT",1,70,0.191649555099247,10
2.1,"5-51-3-2.1-31",31,0.00029940119760479,FALSE,"AMBIENT",1,48,0.131416837782341,31
3.1,"5-51-3-3.1-51",51,0.00029940119760479,FALSE,"AMBIENT",1,63,0.172484599589322,51
4.1,"5-51-3-4.1-52",52,0.00029940119760479,FALSE,"AMBIENT",1,133,0.364134154688569,52
5.1,"5-51-3-5.1-53",53,0.000449101796407186,FALSE,"AMBIENT",1,91,0.249144421629021,53
1,"5-51-4-1-104",104,0.000157894736842105,TRUE,"AMBIENT",1,80,0.219028062970568,NA
2,"5-51-4-2-104",104,0.000210526315789474,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1.1,"5-51-5-1.1-11",11,0.000389221556886228,FALSE,"AMBIENT",1,339,0.928131416837782,11
2.1,"5-51-5-2.1-11",11,0.000419161676646707,FALSE,"AMBIENT",1,339,0.928131416837782,11
3.1,"5-51-5-3.1-20",20,0.000389221556886228,FALSE,"AMBIENT",1,315,0.862422997946612,20
1,"5-51-6-1-68",68,0.000210526315789474,FALSE,"AMBIENT",1,227,0.621492128678987,68
1,"5-51-7-1-71",71,0.000342105263157895,FALSE,"AMBIENT",1,157,0.42984257357974,71
1.1,"5-51-7-1.1-11",11,0.000419161676646707,FALSE,"AMBIENT",1,194,0.531143052703628,11
2.1,"5-51-7-2.1-47",47,0.000359281437125748,FALSE,"AMBIENT",1,959,2.62559890485969,47
3.1,"5-51-7-3.1-52",52,0.000359281437125748,FALSE,"AMBIENT",1,133,0.364134154688569,52
4.1,"5-51-7-4.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-51-8-1-68",68,0.000289473684210526,FALSE,"AMBIENT",1,227,0.621492128678987,68
2,"5-51-8-2-68",68,0.000289473684210526,FALSE,"AMBIENT",1,227,0.621492128678987,68
3,"5-51-8-3-68",68,0.000315789473684211,FALSE,"AMBIENT",1,227,0.621492128678987,68
4,"5-51-8-4-68",68,0.000315789473684211,FALSE,"AMBIENT",1,227,0.621492128678987,68
5,"5-51-8-5-68",68,0.000289473684210526,FALSE,"AMBIENT",1,227,0.621492128678987,68
6,"5-51-8-6-101",101,0.000289473684210526,FALSE,"AMBIENT",1,502,1.37440109514031,101
1,"5-51-9-1-71",71,0.000289473684210526,FALSE,"AMBIENT",1,380,1.0403832991102,71
2,"5-51-9-2-71",71,0.000184210526315789,FALSE,"AMBIENT",1,380,1.0403832991102,71
3,"5-51-9-3-92",92,0.000263157894736842,FALSE,"AMBIENT",1,227,0.621492128678987,92
4,"5-51-9-4-104",104,5e-04,TRUE,"AMBIENT",1,355,0.971937029431896,NA
5,"5-51-9-5-104",104,0.000447368421052632,TRUE,"AMBIENT",1,355,0.971937029431896,NA
1,"5-51-10-1-79",79,0.000263157894736842,FALSE,"AMBIENT",1,98,0.268309377138946,79
2,"5-51-10-2-104",104,0.000447368421052632,TRUE,"AMBIENT",1,355,0.971937029431896,NA
3,"5-51-10-3-104",104,0.000421052631578947,TRUE,"AMBIENT",1,355,0.971937029431896,NA
1,"5-51-11-1-68",68,0.000315789473684211,FALSE,"AMBIENT",1,200,0.54757015742642,68
1.1,"5-51-11-1.1-19",19,0.000479041916167665,FALSE,"AMBIENT",1,627,1.71663244353183,19
2,"5-51-11-2-104",104,0.000315789473684211,TRUE,"AMBIENT",1,355,0.971937029431896,NA
2.1,"5-51-11-2.1-19",19,0.000389221556886228,FALSE,"AMBIENT",1,627,1.71663244353183,19
3.1,"5-51-11-3.1-37",37,0.000389221556886228,FALSE,"AMBIENT",1,128,0.350444900752909,37
4.1,"5-51-11-4.1-43",43,0.000718562874251497,FALSE,"AMBIENT",1,148,0.405201916495551,43
1,"5-51-12-1-67",67,0.000315789473684211,FALSE,"AMBIENT",1,48,0.131416837782341,67
2,"5-51-12-2-97",97,0.000368421052631579,FALSE,"AMBIENT",1,398,1.08966461327858,97
1,"5-51-13-1-69",69,0.000263157894736842,FALSE,"AMBIENT",1,270,0.739219712525667,69
2,"5-51-13-2-104",104,5e-04,TRUE,"AMBIENT",1,436,1.1937029431896,NA
1,"5-51-14-1-67",67,0.000263157894736842,FALSE,"AMBIENT",1,173,0.473648186173854,67
1,"5-51-16-1-92",92,0.000263157894736842,FALSE,"AMBIENT",1,670,1.83436002737851,92
1,"5-51-17-1-104",104,0.000289473684210526,TRUE,"AMBIENT",1,997,2.7296372347707,NA
2,"5-51-17-2-104",104,0.000552631578947368,FALSE,"AMBIENT",1,436,1.1937029431896,104
1,"5-51-18-1-104",104,0.000315789473684211,TRUE,"AMBIENT",1,779,2.13278576317591,NA
1,"5-51-19-1-104",104,0.000710526315789474,TRUE,"AMBIENT",1,436,1.1937029431896,NA
1.1,"5-51-19-1.1-61",61,0.000568862275449102,TRUE,"AMBIENT",1,393,1.07597535934292,NA
1,"5-51-20-1-69",69,0.000315789473684211,FALSE,"AMBIENT",1,270,0.739219712525667,69
2,"5-51-20-2-104",104,0.000421052631578947,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1,"5-51-21-1-104",104,0.000526315789473684,TRUE,"AMBIENT",1,394,1.07871321013005,NA
1.1,"5-51-23-1.1-46",46,0.000329341317365269,FALSE,"AMBIENT",1,1020,2.79260780287474,46
2.1,"5-51-23-2.1-46",46,0.00029940119760479,FALSE,"AMBIENT",1,970,2.65571526351814,46
3.1,"5-51-23-3.1-34",34,0.00029940119760479,FALSE,"AMBIENT",1,475,1.30047912388775,34
1,"5-51-27-1-104",104,0.000368421052631579,TRUE,"AMBIENT",1,1100,3.01163586584531,NA
1.1,"5-51-27-1.1-12",12,0.000389221556886228,FALSE,"AMBIENT",1,367,1.00479123887748,12
2,"5-51-27-2-104",104,0.000315789473684211,TRUE,"AMBIENT",1,1100,3.01163586584531,NA
3,"5-51-27-3-104",104,0.000289473684210526,TRUE,"AMBIENT",1,812,2.22313483915127,NA
1,"5-51-28-1-104",104,0.000289473684210526,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-51-28-2-104",104,0.000473684210526316,TRUE,"AMBIENT",1,779,2.13278576317591,NA
3,"5-51-28-3-104",104,0.000447368421052632,TRUE,"AMBIENT",1,751,2.05612594113621,NA
4,"5-51-28-4-104",104,0.000368421052631579,TRUE,"AMBIENT",1,729,1.9958932238193,NA
5,"5-51-28-5-104",104,0.000289473684210526,TRUE,"AMBIENT",1,729,1.9958932238193,NA
1,"5-51-29-1-104",104,0.000236842105263158,TRUE,"AMBIENT",1,1490,4.07939767282683,NA
1.1,"5-51-29-1.1-10",10,0.000359281437125748,FALSE,"AMBIENT",1,132,0.361396303901437,10
2,"5-51-29-2-70",70,0.000236842105263158,FALSE,"AMBIENT",1,465,1.27310061601643,70
3,"5-51-29-3-104",104,0.000236842105263158,TRUE,"AMBIENT",1,1490,4.07939767282683,NA
4,"5-51-29-4-70",70,0.000236842105263158,FALSE,"AMBIENT",1,465,1.27310061601643,70
5,"5-51-29-5-104",104,0.000342105263157895,TRUE,"AMBIENT",1,1057,2.89390828199863,NA
1,"5-51-30-1-102",102,0.000289473684210526,FALSE,"AMBIENT",1,1268,3.4715947980835,102
2,"5-51-30-2-102",102,0.000236842105263158,FALSE,"AMBIENT",1,1268,3.4715947980835,102
1,"5-51-35-1-104",104,0.000315789473684211,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1,"5-51-36-1-76",76,0.000289473684210526,FALSE,"AMBIENT",1,481,1.31690622861054,76
2,"5-51-36-2-76",76,0.000289473684210526,FALSE,"AMBIENT",1,481,1.31690622861054,76
1.1,"5-52-1-1.1-9",9,0.000583832335329341,FALSE,"AMBIENT",1,274,0.750171115674196,9
2.1,"5-52-1-2.1-25",25,0.000329341317365269,TRUE,"AMBIENT",1,534,1.46201232032854,NA
3.1,"5-52-1-3.1-25",25,0.000359281437125748,FALSE,"AMBIENT",1,469,1.28405201916496,25
4.1,"5-52-1-4.1-25",25,0.000329341317365269,FALSE,"AMBIENT",1,367,1.00479123887748,25
1.1,"5-52-3-1.1-19",19,0.00062874251497006,FALSE,"AMBIENT",1,627,1.71663244353183,19
2.1,"5-52-3-2.1-19",19,0.000553892215568862,FALSE,"AMBIENT",1,451,1.23477070499658,19
1.1,"5-52-5-1.1-13",13,0.000479041916167665,FALSE,"AMBIENT",1,407,1.11430527036277,13
2.1,"5-52-5-2.1-9",9,0.000479041916167665,FALSE,"AMBIENT",1,274,0.750171115674196,9
3.1,"5-52-5-3.1-25",25,0.000359281437125748,TRUE,"AMBIENT",1,808,2.21218343600274,NA
4.1,"5-52-5-4.1-9",9,0.000419161676646707,FALSE,"AMBIENT",1,98,0.268309377138946,9
1.1,"5-52-7-1.1-22",22,0.000688622754491018,FALSE,"AMBIENT",1,718,1.96577686516085,22
2.1,"5-52-7-2.1-22",22,0.00167664670658683,FALSE,"AMBIENT",1,718,1.96577686516085,22
3.1,"5-52-7-3.1-25",25,0.000508982035928144,TRUE,"AMBIENT",1,90,0.246406570841889,NA
1.1,"5-52-13-1.1-21",21,0.000449101796407186,FALSE,"AMBIENT",1,689,1.88637919233402,21
1.1,"5-52-29-1.1-18",18,0.000239520958083832,TRUE,"AMBIENT",1,580,1.58795345653662,NA
2.1,"5-52-29-2.1-18",18,0.000329341317365269,TRUE,"AMBIENT",1,306,0.837782340862423,NA
1.1,"5-52-31-1.1-18",18,0.000359281437125748,TRUE,"AMBIENT",1,306,0.837782340862423,NA
2.1,"5-52-31-2.1-18",18,0.000329341317365269,TRUE,"AMBIENT",1,306,0.837782340862423,NA
3.1,"5-52-31-3.1-18",18,0.000239520958083832,TRUE,"AMBIENT",1,306,0.837782340862423,NA
4.1,"5-52-31-4.1-18",18,0.000329341317365269,TRUE,"AMBIENT",1,77,0.210814510609172,NA
5.1,"5-52-31-5.1-18",18,0.00029940119760479,TRUE,"AMBIENT",1,77,0.210814510609172,NA
1.1,"5-52-33-1.1-18",18,0.00110778443113772,TRUE,"AMBIENT",1,580,1.58795345653662,NA
2.1,"5-52-33-2.1-18",18,0.000389221556886228,TRUE,"AMBIENT",1,306,0.837782340862423,NA
3.1,"5-52-33-3.1-18",18,0.000494011976047904,TRUE,"AMBIENT",1,241,0.659822039698836,NA
1,"5-53-1-1-70",70,0.000210526315789474,FALSE,"AMBIENT",1,156,0.427104722792608,70
1.1,"5-53-1-1.1-6",6,0.000359281437125748,FALSE,"AMBIENT",1,176,0.48186173853525,6
2.1,"5-53-1-2.1-25",25,0.000688622754491018,FALSE,"AMBIENT",1,119,0.32580424366872,25
3.1,"5-53-1-3.1-60",60,0.000748502994011976,FALSE,"AMBIENT",1,409,1.11978097193703,60
4.1,"5-53-1-4.1-61",61,0.000359281437125748,TRUE,"AMBIENT",1,113,0.309377138945927,NA
1,"5-53-2-1-104",104,0.000789473684210526,TRUE,"AMBIENT",1,59,0.161533196440794,NA
2,"5-53-2-2-104",104,0.000315789473684211,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1,"5-53-3-1-81",81,0.000289473684210526,FALSE,"AMBIENT",1,724,1.98220396988364,81
1.1,"5-53-3-1.1-61",61,0.00029940119760479,TRUE,"AMBIENT",1,76,0.20807665982204,NA
2,"5-53-3-2-104",104,0.000842105263157895,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
2.1,"5-53-3-2.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,76,0.20807665982204,NA
3,"5-53-3-3-104",104,0.000342105263157895,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
4,"5-53-3-4-104",104,0.000315789473684211,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1,"5-53-4-1-80",80,0.000236842105263158,FALSE,"AMBIENT",1,576,1.57700205338809,80
2,"5-53-4-2-80",80,0.000236842105263158,FALSE,"AMBIENT",1,576,1.57700205338809,80
3,"5-53-4-3-98",98,0.00102631578947368,FALSE,"AMBIENT",1,1161,3.17864476386037,98
4,"5-53-4-4-104",104,0.000289473684210526,TRUE,"AMBIENT",1,355,0.971937029431896,NA
1.1,"5-53-5-1.1-12",12,0.000389221556886228,FALSE,"AMBIENT",1,367,1.00479123887748,12
2.1,"5-53-5-2.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,168,0.459958932238193,NA
1,"5-53-6-1-80",80,0.000289473684210526,FALSE,"AMBIENT",1,576,1.57700205338809,80
1.1,"5-53-7-1.1-13",13,0.000359281437125748,FALSE,"AMBIENT",1,231,0.632443531827515,13
2.1,"5-53-7-2.1-17",17,0.00104790419161677,FALSE,"AMBIENT",1,316,0.865160848733744,17
3.1,"5-53-7-3.1-22",22,0.000389221556886228,FALSE,"AMBIENT",1,444,1.21560574948665,22
4.1,"5-53-7-4.1-22",22,0.000329341317365269,FALSE,"AMBIENT",1,444,1.21560574948665,22
5.1,"5-53-7-5.1-23",23,0.00029940119760479,FALSE,"AMBIENT",1,437,1.19644079397673,23
6.1,"5-53-7-6.1-39",39,0.000419161676646707,FALSE,"AMBIENT",1,538,1.47296372347707,39
7.1,"5-53-7-7.1-43",43,0.00029940119760479,FALSE,"AMBIENT",1,537,1.47022587268994,43
8.1,"5-53-7-8.1-45",45,0.000329341317365269,FALSE,"AMBIENT",1,655,1.79329226557153,45
9.1,"5-53-7-9.1-44",44,0.00029940119760479,FALSE,"AMBIENT",1,567,1.5523613963039,44
10.1,"5-53-7-10.1-39",39,0.000359281437125748,FALSE,"AMBIENT",1,389,1.06502395619439,39
11.1,"5-53-7-11.1-55",55,0.000359281437125748,FALSE,"AMBIENT",1,181,0.49555099247091,55
12.1,"5-53-7-12.1-55",55,0.000389221556886228,FALSE,"AMBIENT",1,181,0.49555099247091,55
1,"5-53-8-1-71",71,0.000315789473684211,FALSE,"AMBIENT",1,330,0.903490759753593,71
2,"5-53-8-2-75",75,0.000289473684210526,FALSE,"AMBIENT",1,450,1.23203285420945,75
3,"5-53-8-3-104",104,0.000263157894736842,TRUE,"AMBIENT",1,355,0.971937029431896,NA
4,"5-53-8-4-104",104,0.000236842105263158,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1,"5-53-9-1-78",78,0.000263157894736842,FALSE,"AMBIENT",1,565,1.54688569472964,78
1.1,"5-53-9-1.1-10",10,0.000778443113772455,FALSE,"AMBIENT",1,163,0.446269678302533,10
2,"5-53-9-2-104",104,0.000394736842105263,TRUE,"AMBIENT",1,355,0.971937029431896,NA
2.1,"5-53-9-2.1-22",22,0.000359281437125748,FALSE,"AMBIENT",1,351,0.960985626283368,22
3,"5-53-9-3-104",104,0.000394736842105263,TRUE,"AMBIENT",1,355,0.971937029431896,NA
4,"5-53-9-4-104",104,0.000289473684210526,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
5,"5-53-9-5-104",104,0.000315789473684211,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1,"5-53-10-1-87",87,0.000236842105263158,FALSE,"AMBIENT",1,233,0.63791923340178,87
2,"5-53-10-2-104",104,0.000236842105263158,FALSE,"AMBIENT",1,751,2.05612594113621,104
1,"5-53-11-1-78",78,0.000315789473684211,FALSE,"AMBIENT",1,565,1.54688569472964,78
1.1,"5-53-11-1.1-15",15,0.000359281437125748,FALSE,"AMBIENT",1,164,0.449007529089665,15
2,"5-53-11-2-85",85,0.000236842105263158,FALSE,"AMBIENT",1,169,0.462696783025325,85
2.1,"5-53-11-2.1-29",29,0.000329341317365269,FALSE,"AMBIENT",1,588,1.60985626283368,29
3.1,"5-53-11-3.1-42",42,0.00029940119760479,FALSE,"AMBIENT",1,954,2.61190965092402,42
4.1,"5-53-11-4.1-21",21,0.000389221556886228,FALSE,"AMBIENT",1,282,0.772073921971253,21
5.1,"5-53-11-5.1-50",50,0.000329341317365269,FALSE,"AMBIENT",1,1134,3.1047227926078,50
1,"5-53-12-1-104",104,0.000184210526315789,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-53-12-2-104",104,0.000289473684210526,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1,"5-53-13-1-104",104,0.000263157894736842,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1.1,"5-53-13-1.1-12",12,0.000209580838323353,FALSE,"AMBIENT",1,367,1.00479123887748,12
1,"5-53-14-1-70",70,0.000157894736842105,FALSE,"AMBIENT",1,275,0.752908966461328,70
1,"5-53-15-1-104",104,0.000184210526315789,TRUE,"AMBIENT",1,2028,5.5523613963039,NA
1.1,"5-53-15-1.1-61",61,0.00029940119760479,TRUE,"AMBIENT",1,651,1.782340862423,NA
1,"5-53-16-1-104",104,0.000184210526315789,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-53-16-2-104",104,0.000184210526315789,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
3,"5-53-16-3-74",74,0.000526315789473684,FALSE,"AMBIENT",1,194,0.531143052703628,74
4,"5-53-16-4-79",79,0.000263157894736842,FALSE,"AMBIENT",1,278,0.761122518822724,79
1,"5-53-17-1-80",80,0.000210526315789474,FALSE,"AMBIENT",1,998,2.73237508555784,80
1.1,"5-53-17-1.1-50",50,0.000359281437125748,FALSE,"AMBIENT",1,684,1.87268993839836,50
2,"5-53-17-2-80",80,0.000315789473684211,FALSE,"AMBIENT",1,702,1.92197125256674,80
2.1,"5-53-17-2.1-61",61,0.000239520958083832,TRUE,"AMBIENT",1,372,1.01848049281314,NA
3,"5-53-17-3-104",104,0.000394736842105263,TRUE,"AMBIENT",1,1057,2.89390828199863,NA
3.1,"5-53-17-3.1-61",61,0.000419161676646707,TRUE,"AMBIENT",1,76,0.20807665982204,NA
1,"5-53-18-1-104",104,0.000447368421052632,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2,"5-53-18-2-80",80,0.000342105263157895,FALSE,"AMBIENT",1,349,0.955509924709103,80
1,"5-53-19-1-80",80,0.000421052631578947,FALSE,"AMBIENT",1,349,0.955509924709103,80
1.1,"5-53-19-1.1-53",53,0.000359281437125748,FALSE,"AMBIENT",1,1112,3.0444900752909,53
2,"5-53-19-2-104",104,0.000289473684210526,TRUE,"AMBIENT",1,1057,2.89390828199863,NA
1,"5-53-20-1-95",95,0.000289473684210526,FALSE,"AMBIENT",1,1063,2.91033538672142,95
2,"5-53-20-2-72",72,0.000289473684210526,FALSE,"AMBIENT",1,358,0.980150581793292,72
3,"5-53-20-3-95",95,0.000289473684210526,FALSE,"AMBIENT",1,761,2.08350444900753,95
1,"5-53-22-1-73",73,0.000131578947368421,FALSE,"AMBIENT",1,387,1.05954825462012,73
1,"5-53-23-1-104",104,0.000236842105263158,TRUE,"AMBIENT",1,2805,7.67967145790554,NA
1.1,"5-53-23-1.1-55",55,0.000479041916167665,FALSE,"AMBIENT",1,1124,3.07734428473648,55
1.1,"5-53-23-1.1-61",61,0.000479041916167665,TRUE,"AMBIENT",1,1428,3.90965092402464,NA
2.1,"5-53-23-2.1-51",51,0.000239520958083832,FALSE,"AMBIENT",1,349,0.955509924709103,51
